Species ID,Kingdom,Phylum,Class,Order,Family,Genus,Species,Authority,Infraspecific rank,Infraspecific name,Infraspecific authority,Stock/subpopulation,Synonyms,Common names (Eng),Common names (Fre),Common names (Spa),Red List status,Red List criteria,Red List criteria version,Year assessed,Population trend,Petitioned
63810,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,DIPSADIDAE,Geophis,pyburni,"Campbell & Murphy, 1977",,,,,,Pyburn's Earth Snake,,,DD,,3.1,2007,unknown,N
63811,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,DIPSADIDAE,Geophis,rhodogaster,"(Cope, 1868)",,,,,Colophrys rhodogaster  ,Rosebelly Earth Snake,,,LC,,3.1,2013,stable,N
63812,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,DIPSADIDAE,Geophis,russatus,"Smith & Williams, 1966",,,,,,Red Earth Snake,,,DD,,3.1,2007,unknown,N
176808,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,DIPSADIDAE,Geophis,ruthveni,"Werner, 1925",,,,,Catastoma ruthveni  ,Ruthven's Earth Snake,,,LC,,3.1,2013,stable,N
63813,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,DIPSADIDAE,Geophis,sallaei,"Boulenger, 1894",,,,,,Sallae's Earth Snake,,,DD,,3.1,2007,unknown,N
63814,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,DIPSADIDAE,Geophis,semidoliatus,"(DumÈril, Bibron & DumÈril, 1854)",,,,,Rhabdosoma semidoliatum  ,Coral Earth Snake,,,LC,,3.1,2007,stable,N
63815,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,DIPSADIDAE,Geophis,sieboldi,"(Jan, 1862)",,,,,Elapoides sieboldii  ,Siebold's Earth Snake,,,DD,,3.1,2007,unknown,N
203533,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,DIPSADIDAE,Geophis,talamancae,"Lips & Savage, 1994",,,,,,,,,EN,B1ab(iii),3.1,2013,unknown,N
63816,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,DIPSADIDAE,Geophis,tarascae,"Hartweg, 1959",,,,,,Tarascan Earth Snake,,,DD,,3.1,2007,unknown,N
203534,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,DIPSADIDAE,Geophis,tectus,"Savage & Watling, 2008",,,,,,,,,LC,,3.1,2013,unknown,N
203535,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,DIPSADIDAE,Geophis,zeledoni,"Taylor, 1954",,,,,,,,,LC,,3.1,2013,stable,N
176134,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,SCINCIDAE,Geoscincus,haraldmeieri,"(Bˆhme, 1976)",,,,,Eugongylus haraldmeieri  ,Meiers Skink,Scinque de Meier,,CR,"B1ab(iii,v)+2ab(iii,v)",3.1,2010,unknown,N
176670,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,HOMALOPSIDAE,Gerarda,prevostiana,"(Edydoux & Gervais, 1837)",,,,,Campylodon prevostianum|Coluber prevostianus,"Gerard's Water Snake, Cat-eyed Fishing Snake, Cat-eyed Water Snake, Glossy Marsh Snake",,,LC,,3.1,2010,unknown,N
63707,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,ANGUIDAE,Gerrhonotus,infernalis,"Baird, 1859",,,,,,Texas Alligator Lizard,,,LC,,3.1,2007,stable,N
63708,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,ANGUIDAE,Gerrhonotus,liocephalus,"Wiegmann, 1828",,,,,,,,,LC,,3.1,2007,stable,N
63709,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,ANGUIDAE,Gerrhonotus,lugoi,"McCoy, 1970",,,,,,,,Escorpion,LC,,3.1,2007,unknown,N
63710,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,ANGUIDAE,Gerrhonotus,ophiurus,"Cope, 1867",,,,,Gerrhonotus liocephalus subspecies ophiurus,,,,LC,,3.1,2007,unknown,N
63711,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,ANGUIDAE,Gerrhonotus,parvus,"Knight & Scudday, 1985",,,,,Elgaria parva  ,,,,EN,B1ab(iii),3.1,2007,decreasing,N
172678,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,GERRHOPILIDAE,Gerrhopilus,beddomii,"(Boulenger, 1890)",,,,,Typhlops beddomii,Beddome's Worm Snake,,,DD,,3.1,2013,unknown,N
191912,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,GERRHOPILIDAE,Gerrhopilus,bisubocularis,"(Boettger, 1893)",,,,,Typhlops bisubocularis,"Javanese Blind Snake, Western Java Worm Snake",,,DD,,3.1,2012,,N
192231,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,GERRHOPILIDAE,Gerrhopilus,floweri,"(Boulenger, 1899)",,,,,Typhlops floweri,"Flower's Blind Snake, Flower's Worm Snake",,,DD,,3.1,2012,,N
169812,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,GERRHOPILIDAE,Gerrhopilus,hedraeus,"(Savage, 1950)",,,,,Typhlops hedraeus,"Negros Island Blind Snake, Negros Island Worm Snake",,,DD,,3.1,2009,unknown,N
178354,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,GERRHOPILIDAE,Gerrhopilus,mcdowelli,"(Wallach, 1996)",,,,,Typhlops mcdowelli,McDowell's Blindsnake,,,DD,,3.1,2010,unknown,N
178445,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,GERRHOPILIDAE,Gerrhopilus,oligolepis,"(Wall, 1909)",,,,,Typhlops oligolepis,"Few-scaled Worm Snake, Wall's Worm Snake",,,DD,,3.1,2010,unknown,N
172595,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,GERRHOPILIDAE,Gerrhopilus,tindalli,"(Smith, 1943)",,,,,Typhlops tindalli,"Tindall's Worm Snake, Nilgiri Hills Worm Snake",,,DD,,3.1,2013,unknown,N
178229,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,GERRHOSAURIDAE,Gerrhosaurus,skoogi,"Andersson, 1916",,,,,Angolosaurus skoogi,Desert Plated Lizard,,,LC,,3.1,2010,unknown,N
9160,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,GERRHOSAURIDAE,Gerrhosaurus,typicus,"(A. Smith, 1837)",,,,,Pleurotuchus typicus,Namaqua Plated Lizard,,,LR/nt,,2.3,1996,,N
178486,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,SCINCIDAE,Glaphyromorphus,crassicaudus,"(DumÈril & DumÈril, 1851)",,,,,Gongylus crassicaudum|Homolepida crassicauda|Lygosoma crassicaudum|Sphenomorphus crassicaudus,"Cape York Mulch-skink, Cape York Skink, Stout-tailed Skink",,,LC,,3.1,2010,unknown,N
192093,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,VIPERIDAE,Gloydius,monticola,"(Werner, 1922)",,,,,Ancistrodon blomhoffi subspecies monticola,Likiang Pit Viper,,,DD,,3.1,2012,unknown,N
178600,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,VIPERIDAE,Gloydius,saxatilis,"(Emelianov, 1937)",,,,,Agkistrodon saxatilis  |Ancistrodon intermedius  |Ancistrodon saxatilis  ,Rock Mamushi,,,LC,,3.1,2010,stable,N
192100,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,VIPERIDAE,Gloydius,shedaoensis,"(Zhao, 1979)",,,,,Agkistrodon shedaoensis  ,Shedao Island Pit Viper,,,VU,D2,3.1,2012,unknown,N
4965,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,EMYDIDAE,Glyptemys,insculpta,"(LeConte, 1830)",,,,,Clemmys insculpta  |Testudo insculpta  ,Wood Turtle,Clemmyde SculptÈe,,EN,A2cd+4c,3.1,2013,decreasing,N
4967,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,EMYDIDAE,Glyptemys,muhlenbergii,"(Schoepff, 1801)",,,,,Clemmys muhlenbergii  |Clemmys nuchalis  |Testudo muhlenbergii  ,Bog Turtle,,,CR,A2cd+4ce,3.1,2013,unknown,N
169698,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,GEKKONIDAE,Goggia,essexi,"(Hewitt, 1925)",,,,,Phyllodactylus essexi  |Phyllodactylus lineatus subspecies essexi,"Essex's Pygmy Gecko, Essex's Dwarf Leaf-toed Gecko",,,LC,,3.1,2010,unknown,N
169699,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,GEKKONIDAE,Goggia,gemmula,"(Bauer, Branch & Good, 1996)",,,,,Phyllodactylus gemmulus  ,"Richtersveld Pygmy Gecko, Richtersveld Dwarf Leaf-toed Gecko",,,DD,,3.1,2010,unknown,N
169700,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,GEKKONIDAE,Goggia,hexapora,"(Branch, Bauer & Good, 1995)",,,,,Phyllodactylus hexaporus  |Phyllodactylus lineatus  |Phyllodactylus lineatus subspecies rupicolus,"Cederberg Pygmy Gecko, Cederberg Leaf-toed Gecko",,,LC,,3.1,2010,unknown,N
17124,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,GEKKONIDAE,Goggia,microlepidota,"(FitzSimons, 1939)",,,,,Phyllodactylus microlepidotus  ,"Small-scaled Gecko, Small-scaled Leaf-toed Gecko",,,LR/nt,,2.3,1996,,N
178422,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,SPHAERODACTYLIDAE,Gonatodes,caudiscutatus,"(G¸nther, 1859)",,,,,Gonatodes collaris  |Gymnodactylus caudiscutatus  ,Shieldhead Gecko,,,LC,,3.1,2010,unknown,N
194258,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,SPHAERODACTYLIDAE,Gonatodes,daudini,"Powell & Henderson, 2005",,,,,,"Grenadines Clawed Gecko, Union Island Gecko",,,CR,B1ab(iii)+2ab(iii),3.1,2011,stable,N
178717,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,SPHAERODACTYLIDAE,Gonatodes,hasemani,"Griffin, 1917",,,,,Gonatodes spinulosus  ,Haseman's Gecko,,,LC,,3.1,2010,stable,N
178439,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,SPHAERODACTYLIDAE,Gonatodes,seigliei,"Donoso-Barros, 1966",,,,,,Estados Sucre Gecko,,,DD,,3.1,2010,unknown,N
191953,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,COLUBRIDAE,Gongylosoma,baliodeirus,"Boie, 1827",,,,,,Orange-bellied Snake,,,LC,,3.1,2012,unknown,N
192060,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,COLUBRIDAE,Gongylosoma,longicauda,"(Peters, 1871)",,,,,,Striped Ground Snake,,,LC,,3.1,2012,,N
192078,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,COLUBRIDAE,Gongylosoma,mukutense,"Grismer, Das & Leong, 2003",,,,,,Pulau Tioman Ground Snake,,,CR,A3c; B1b(iii),3.1,2012,,N
176809,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,COLUBRIDAE,Gongylosoma,scripta,"(Theobald, 1868)",,,,,Ablabes scriptus  |Liopeltis scriptus  ,Common Ring-neck,,,LC,,3.1,2012,unknown,N
176861,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,LAMPROPHIIDAE,Gonionotophis,capensis,"(Smith, 1847)",,,,,Heterolepis capensis  |Heterolepis gueinzii  |Mehelia fiechteri  |Mehelya capensis|Mehelya poensis  |Simocephalus capensis  |Simocephalus phyllopholis  ,Cape File Snake,,,LC,,3.1,2010,unknown,N
13289157,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,LAMPROPHIIDAE,Gonionotophis,egbensis,"(Dunger, 1966)",,,,,Mehelya egbensis  ,Dunger's File Snake,,,DD,,3.1,2013,unknown,N
13289180,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,LAMPROPHIIDAE,Gonionotophis,gabouensis,"(Trape & ManÈ, 2005)",,,,,Mehelya gabouensis,Gabou File Snake,,,DD,,3.1,2013,unknown,N
176810,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,LAMPROPHIIDAE,Gonionotophis,grantii,"(G¸nther, 1863)",,,,,Gonyonotus grantii  |Simocephalus grantii  ,Savanna Lesser File Snake,,,LC,,3.1,2010,unknown,N
13289237,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,LAMPROPHIIDAE,Gonionotophis,klingi,"Matschie, 1893",,,,,,Matschie's African Ground Snake,,,LC,,3.1,2013,unknown,N
176862,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,LAMPROPHIIDAE,Gonionotophis,nyassae,"(G¸nther, 1888)",,,,,Gonionotophis degrijsi  |Mehelya nyassae|Simocephalus nyassae  ,Black File Snake,,,LC,,3.1,2010,unknown,N
40793,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,EUBLEPHARIDAE,Goniurosaurus,kuroiwae,"(Namiye, 1912)",,,,,Eublepharis kuroiwae  |Gymnodactylus albofasciatus subspecies kuroiwae,"Tokashiki Gecko, Ryukyu Eyelid Gecko, Kuroiwa's Ground Gecko",,,EN,"B1ab(iii,v)",3.1,2010,unknown,N
170398,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,AGAMIDAE,Gonocephalus,grandis,"(Gray, 1845)",,,,,Dilophyrus grandis  |Goniocephalus grandis  |Gonyocephalus grandis  ,"Giant Forest Dragon, Great Anglehead Lizard, Malayan Crested Lizard",,,LC,,3.1,2010,unknown,N
169820,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,AGAMIDAE,Gonocephalus,interruptus,"Boulenger, 1885",,,,,,,,,DD,,3.1,2009,unknown,N
170399,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,AGAMIDAE,Gonocephalus,lacunosus,"Manthey & Denzer, 1991",,,,,,Manthey's Forest Dragon,,,DD,,3.1,2010,unknown,N
169778,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,AGAMIDAE,Gonocephalus,semperi,"(Peters, 1867)",,,,,,Mindoro Forest Dragon,,,DD,,3.1,2009,unknown,N
169895,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,AGAMIDAE,Gonocephalus,sophiae,"(Gray, 1845)",,,,,,Negros Forest Dragon,,,DD,,3.1,2009,unknown,N
192044,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,COLUBRIDAE,Gonyophis,margaritatus,"(Peters, 1871)",,,,,,Royal Tree Snake,,,LC,,3.1,2012,,N
183196,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,COLUBRIDAE,Gonyosoma,oxycephalum,"(Boie, 1827)",,,,,Coluber oxycephalus  ,"Red-Tailed Racer, Red-tailed Green Ratsnake, Arboreal Rat Snake",,,LC,,3.1,2012,decreasing,N
9400,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,TESTUDINIDAE,Gopherus,agassizii,"(Cooper, 1863)",,,,,Xerobates agassizii  |Xerobates lepidocephalus  ,Desert Tortoise,"Tortue D'Agassiz, GophËre D'Agassiz",Tortuga Del Desierto,VU,"A1acde+2cde, E",2.3,1996,,N
9401,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,TESTUDINIDAE,Gopherus,berlandieri,"(Agassiz, 1857)",,,,,Xerobates berlandieri  ,"Berlandier's Tortoise, Texas Tortoise","GophËre Du Texas, Tortue Du Texas",Tortuga De Texas,LR/lc,,2.3,1996,,N
9402,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,TESTUDINIDAE,Gopherus,flavomarginatus,"(Legler, 1959)",,,,,Gopherus flavomarginatus  ,"Bolson Tortoise, Mexican Giant Tortoise, Yellow-bordered Tortoise","GophËre ¿ Bords Jaunes, Tortue ¿ Bords Jaunes, Tortue Du Mexique","Tortuga Grande, Tortuga Llanero, Tortuga Topo",VU,A1cd,3.1,2007,increasing,N
9403,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,TESTUDINIDAE,Gopherus,polyphemus,"(Daudin, 1802)",,,,,Testudo polyphemus  ,Gopher Tortoise,"GophËre PolyphËme, Tortue De La Floride, Tortue GaufrÈe",Tortuga Terrestre De Florida,VU,A1acde,2.3,1996,,N
176193,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,SCINCIDAE,Graciliscincus,shonae,"Sadlier, 1986",,,,,,Gracile burrowing skink,Scinque fouisseur gracile,,VU,"B1ab(i,ii,iii)+2ab(i,ii,iii)",3.1,2013,unknown,N
9496,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,EMYDIDAE,Graptemys,barbouri,"Carr & Marchand, 1942",,,,,,"Barbour's Map Turtle, Barbour's Sawback Turtle",,,VU,A2bcde,3.1,2013,decreasing,N
9497,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,EMYDIDAE,Graptemys,caglei,"Haynes & McKown, 1974",,,,,,Cagle's Map Turtle,,,EN,A2c+4c; B2ab(iii),3.1,2013,decreasing,N
9500,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,EMYDIDAE,Graptemys,ernsti,"Lovich & McCoy, 1992",,,,,,Escambia Map Turtle,,,NT,,3.1,2013,decreasing,N
9498,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,EMYDIDAE,Graptemys,flavimaculata,"Cagle, 1954",,,,,,"Yellow Blotched Sawback, Yellow-blotched Map Turtle",,,VU,A2bce+4ce,3.1,2013,decreasing,N
165598,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,EMYDIDAE,Graptemys,geographica,"(LeSueur, 1817)",,,,,Emys lesueurii  |Emys megacephala  |Testudo geographica  ,"Northern Map Turtle, Common Map Turtle",,,LC,,3.1,2013,stable,N
184436,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,EMYDIDAE,Graptemys,gibbonsi,"Lovich & McCoy, 1992",,,,,,Pascagoula Map Turtle,,,EN,A2bce+4ce,3.1,2013,decreasing,N
9502,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,EMYDIDAE,Graptemys,nigrinoda,"Cagle, 1954",,,,,,"Black-knobbed Sawback, Black-knobbed Map Turtle",,,LC,,3.1,2013,stable,N
9499,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,EMYDIDAE,Graptemys,oculifera,"(Baur, 1890)",,,,,Malacoclemmys oculifera  ,"Ringed Sawback, Ringed Map Turtle",,,VU,B2ab(iii),3.1,2013,unknown,N
165599,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,EMYDIDAE,Graptemys,ouachitensis,"Cagle, 1953",,,,,Graptemys pseudogeographica subspecies ouachitensis|Graptemys pseudogeographica subspecies sabinensis,Ouachita Map Turtle,,,LC,,3.1,2013,stable,N
184437,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,EMYDIDAE,Graptemys,pearlensis,"Ennen, Lovich, Kreiser, Selman & Qualls, 2010",,,,,,Pearl River Map Turtle,,,EN,A1bcde+4bcde,3.1,2013,decreasing,N
165600,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,EMYDIDAE,Graptemys,pseudogeographica,"(Gray, 1831)",,,,,Emys pseudogeographica  |Graptemys pseudogeographica subspecies kohnii|Graptemys pseudogeographica subspecies pseudogeographica|Malacoclemmys kohnii  ,"Mississippi Map Turtle, False Map Turtle",,,LC,,3.1,2013,unknown,N
170494,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,EMYDIDAE,Graptemys,pulchra,"(Baur, 1893)",,,,,,Alabama Map Turtle,,,NT,,3.1,2013,unknown,N
9503,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,EMYDIDAE,Graptemys,versa,"Stejneger, 1925",,,,,Graptemys pseudogeographica subspecies versa,Texas Map Turtle,,,LC,,3.1,2013,stable,N
172598,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,TYPHLOPIDAE,Grypotyphlops,acutus,"(DumÈril, Bibron & DumÈril, 1844)",,,,,Grypotyphlops  acutus  |Onychocephalus acutus|Onychocephalus  malabaricus |Onychocephalus  westermanni |Rhinotyphlops  acutus  |Typhlops  acutus  |Typhlops  russellii,"Beaked Worm Snake, Beak-nosed Worm Snake",,,LC,,3.1,2013,unknown,N
63817,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,COLUBRIDAE,Gyalopion,canum,"(Cope, 1860)",,,,,,"Chihuahuan Hook-nosed Snake, Western Hook-nosed Snake, Western Hooknose Snake",,,LC,,3.1,2007,stable,N
63818,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,COLUBRIDAE,Gyalopion,quadrangulare,"(Gunther, 1893)",,,,,,"Desert Hooknose Snake, Thornscrub Hook-nosed Snake",,,LC,,3.1,2007,stable,N
178253,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,GYMNOPHTHALMIDAE,Gymnophthalmus,lineatus,"(Linnaeus, 1758)",,,,,Gymnophthalmus merremi  |Gymnophthalmus nitidus  |Gymnophthalmus quadrilineatus  |Lacerta lineata  |Lacerta quadrilineata  ,,,,LC,,3.1,2010,unknown,N
178396,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,GYMNOPHTHALMIDAE,Gymnophthalmus,pleii,"Bocourt, 1881",,,,,Gymnophthalmus pleei  ,Rough-scaled Worm Lizard ,,,EN,"B1ab(iii,v)",3.1,2010,unknown,N
178225,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,GYMNOPHTHALMIDAE,Gymnophthalmus,underwoodi,"Grant, 1958",,,,,,Underwood's Spectacled Tegu,,,LC,,3.1,2010,unknown,N
29455,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,GYMNOPHTHALMIDAE,Gymnophthalmus,vanzoi,"Carvalho, 1999",,,,,,,,,DD,,3.1,2010,unknown,N
169694,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,PHYLLODACTYLIDAE,Haemodracon,riebeckii,"(Peters, 1882)",,,,,Diplodactylus riebeckii  ,,,,LC,,3.1,2011,unknown,N
169695,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,PHYLLODACTYLIDAE,Haemodracon,trachyrhinus,"(Boulenger, 1899)",,,,,Phyllodactylus trachyrhinus  ,Pygmy Socotran Leaf-toed Gecko,,,LC,,3.1,2011,unknown,N
169717,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,SCINCIDAE,Hakaria,simonyi,"(Steindachner, 1899)",,,,,Parachalcides socotranus  |Sepsina simonyi  ,,,,NT,,3.1,2011,unknown,N
9696,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,GEOEMYDIDAE,Hardella,thurjii,"(Gray, 1831)",,,,,Emys thurjii  |Hardella indi  |Hardella thurgi  |Hardella thurjii subspecies indi,Crowned River Turtle,,,VU,A1cd+2cd,2.3,2000,,N
170400,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,AGAMIDAE,Harpesaurus,modigliani,"Vinciguerra, 1933",,,,,,Modigliani's Nose-horned Lizard,,,DD,,3.1,2010,unknown,N
176811,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,DIPSADIDAE,Helicops,scalaris,"Jan, 1865",,,,,Helicops hogei  ,"Hoge's Keelback, Ladder Keelback",,Falsa Mapanare De Agua,LC,,3.1,2010,unknown,N
176812,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,DIPSADIDAE,Helicops,trivittatus,"(Gray, 1849)",,,,,Myron trivittatus  ,Equatorial Keelback,,,LC,,3.1,2013,unknown,N
61523,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,LACERTIDAE,Hellenolacerta,graeca,"(Bedriaga, 1886)",,,,,Lacerta graeca  |Lacerta graeca  ,Greek Rock Lizard,,,NT,,3.1,2009,decreasing,N
203195,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,ANOMALEPIDIDAE,Helminthophis,frontalis,"(Peters, 1860)",,,,,Typhlops frontalis  ,Costa Rica Blind Snake,,,DD,,3.1,2013,unknown,N
9864,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,HELODERMATIDAE,Heloderma,horridum,"(Weigmann, 1829)",,,,,Trachyderma horridum  ,Beaded Lizard,"HÈloderme granuleux, HÈloderme horrible","EscorpiÛn, Lagarto de Cuentas",LC,,3.1,2014,decreasing,N
9865,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,HELODERMATIDAE,Heloderma,suspectum,"Cope, 1869",,,,,,Gila Monster,"LÈzard perlÈ, Monstre de gila",Monstruo de Gila,NT,,3.1,2007,decreasing,N
177556,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,ELAPIDAE,Hemachatus,haemachatus,"(Bonnaterre, 1790)",,,,,Aspidelaps haemachates  |Coluber haemachate  |Naja haemachate  |Sepedon haemachates  |Vipera haemachates  |Vipere haemachate  ,"Ringhals, Ring-necked Spitting Cobra, Rinkhals",SÈpÈdon HÈmachate,,LC,,3.1,2010,stable,N
199750,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,COLUBRIDAE,Hemerophis,socotrae,"(G¸nther, 1881)",,,,,Zamenis socotrae  ,Socotran Racer,,,NT,,3.1,2011,unknown,N
169857,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,ELAPIDAE,Hemibungarus,calligaster,"(Wiegmann, 1835)",,,,,,,,,LC,,3.1,2009,unknown,N
194103,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,GEKKONIDAE,Hemidactylus,aaronbaueri,"Giri, 2008",,,,,,,,,LC,,3.1,2013,unknown,N
16393639,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,GEKKONIDAE,Hemidactylus,albivertebralis,"Trape & Bˆhme, 2012",,,,,,,,,DD,,3.1,2013,unknown,N
194104,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,GEKKONIDAE,Hemidactylus,albofasciatus,"Grandison & Soman, 1963",,,,,Teratolepis albofasciatus,White-striped Viper Gecko,,,VU,B1ab(iii),3.1,2013,unknown,N
172600,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,GEKKONIDAE,Hemidactylus,anamallensis,"(G¸nther, 1875)",,,,,Dravidogecko anamallensis|Gecko anamallensis  |Hoplodactylus anamallensis,Anamalai Hill Gecko,,,NT,,3.1,2013,unknown,N
178656,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,GEKKONIDAE,Hemidactylus,arnoldi,"Lanza, 1978",,,,,,Arnold's Leaf-toed Ghecko,,,DD,,3.1,2010,unknown,N
203839,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,GEKKONIDAE,Hemidactylus,beninensis,"Bauer, Tchibozo, Pauwels & Lenglet, 2006",,,,,,,,,LC,,3.1,2013,unknown,N
18486000,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,GEKKONIDAE,Hemidactylus,boavistensis,"Boulenger, 1906",,,,,Hemidactylus bouvieri|Hemidactylus bouvieri subspecies boavistensis|Hemidactylus bouvieri subspecies chevalieri|Hemidactylus chevalieri,Boavista Leaf-toed Gecko,,,NT,,3.1,2013,stable,N
203840,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,GEKKONIDAE,Hemidactylus,bouvieri,"(Bocourt, 1870)",,,,,Emydactylus bouvieri|Hemidactylus cessacii,"Bouvier's Leaf-toed Gecko, Cape Verde Leaf-toed Gecko",,,CR,B1ab(iii),3.1,2013,unknown,N
178464,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,GEKKONIDAE,Hemidactylus,depressus,"Gray, 1842",,,,,Hemidactylus pieresii  |Nubilia argentii  ,"Kandyan Gecko, Sri Lanka Leaf-toed Gecko",,,LC,,3.1,2010,stable,N
199722,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,GEKKONIDAE,Hemidactylus,dracaenacolus,"Rˆsler & Wranik, 1999",,,,,,,,,CR,"B1ab(ii,iii,v)",3.1,2011,decreasing,N
